TotalCount,Hosp_ID,Hosp_Name,Special_Type,Special_Name,Regist_Fee,EM_Regist_Fee,Fee_Remark,Address,Tel_Area,Tel_Num,Stars,Comments
1074,3701100337,陳均牙醫診所,4,診所,150,\N,\N,臺北市中山區天津街62號3樓,2,25517302,3.7,22
1075,3701105270,欣安牙醫診所,4,診所,50,\N,\N,臺北市中山區天祥路12號,2,25111018,5,20
1076,3501104331,全安診所,4,診所,100,150,\N,臺北市中山區天祥路20號,2,25636339,4.6,9
1077,3801102584,祥瑞堂中醫診所,4,診所,200,\N,國定假日休診,臺北市中山區天祥路24號,2,25219850,4.1,25
1078,3501101787,周賢章耳鼻喉科診所,4,診所,150,\N,\N,臺北市中山區天祥路26號,2,25213101,4.3,195
1079,3701104979,天籟牙醫診所,4,診所,100,\N,\N,臺北市中山區天祥路5號及7號,2,25677733,4.5,126
1080,3701100784,泰祺牙醫診所,4,診所,50,50,\N,臺北市中山區天祥路70號3樓,2,25423252,3.9,9
1081,2501100010,國防部醫務組診所,4,診所,50,\N,國定假日期間(含軍人節)均休診,臺北市中山區北安路409號,2,85099756,5,2
1082,2501100029,國防部醫務組牙醫診所,4,診所,50,\N,國定假日(含軍人節)均休診,臺北市中山區北安路409號,2,85099756,5,2
1083,3801101514,漢坤中醫診所,4,診所,100,\N,\N,臺北市中山區北安路458巷41弄40號,2,25335766,4,36
1084,3501108366,上直診所,4,診所,150,200,\N,臺北市中山區北安路458巷41弄49號,2,85091776,4.9,33
1085,3501105767,愛鄰診所,4,診所,150,\N,\N,臺北市中山區北安路520－1號,2,25322333,4.4,34
1086,3701103472,迪士尼數位美學牙醫診所,4,診所,150,\N,\N,臺北市中山區北安路554巷8弄1號,2,25322775,4.5,83
1087,3501101849,北安聯合診所,4,診所,150,\N,\N,臺北市中山區北安路569之1號2樓．之2、3、4號1、2樓,2,25337777,3.8,216
1088,3701103696,上允牙醫診所,4,診所,100,\N,上午9:00-12:00，下午14:45-18:00，晚上18:30-21:30,臺北市中山區北安路571號,2,25330808,4.1,20
1089,3501108893,又喜明眼科診所,4,診所,\N,\N,國定假日休診,臺北市中山區北安路572號（實際營業樓層1樓、2樓）,2,25323089,5,40
1090,3801102502,大直北安中醫診所,4,診所,100,\N,\N,臺北市中山區北安路575號,2,25329533,4,40
1091,3501107725,大直佳恩診所,4,診所,150,300,\N,臺北市中山區北安路591號1樓及地下層,2,25323301,4.5,127
1092,3501109210,進安身心診所,4,診所,150,\N,國定假日休診,臺北市中山區北安路593號、593號地下,2,25330726,4.8,65
1093,3501107645,惟亷診所,4,診所,150,300,\N,臺北市中山區北安路595巷1號地下一層,2,25323038,3.3,73
1094,3701105421,迪昇牙醫診所,4,診所,100,\N,\N,臺北市中山區北安路595巷20弄3號,2,25336399,4.8,493
1095,3501100995,柏泉內科小兒科診所,4,診所,100,150,\N,臺北市中山區北安路595巷20弄5號,2,25331730,5,1
1096,3501103272,大直診所,4,診所,150,200,\N,臺北市中山區北安路595巷2弄2號（1樓及地下層）及6號,2,25332339,3.7,180
1097,3501103334,德美診所,4,診所,150,\N,滿65歲掛號費100,臺北市中山區北安路596號1樓,2,25326618,3.7,65
1098,3801101283,駿琳大直中醫診所,4,診所,150,\N,2/27-3/1,臺北市中山區北安路598之1號及608巷2弄9號2樓,2,85091995,4.1,25
1099,3501108213,景亷復健科診所,4,診所,150,\N,\N,臺北市中山區北安路607號、607之1號,2,25323036,3.3,73
1100,3701103409,志安牙醫診所,4,診所,50,\N,看診前請逕向診所洽詢,臺北市中山區北安路608巷1號,2,25338375,4.6,27
1101,3701103445,智欽牙醫診所,4,診所,100,\N,\N,臺北市中山區北安路608巷4弄11號,2,25326394,4,5
1102,3801102833,勝耀中醫診所,4,診所,100,\N,國定假日休診,臺北市中山區北安路608巷4弄21號1樓,2,85095237,5,5
1103,3701103294,高標準牙醫診所,4,診所,100,\N,無急診全部是約診制,臺北市中山區北安路608巷4弄6號,2,25323678,4.4,22
1104,3501108482,詹益偉耳鼻喉科診所,4,診所,150,\N,國定假日未休診  周一至周日皆有看診,臺北市中山區北安路611號,2,25334711,4.8,81
1105,3501108277,固亷診所,4,診所,150,300,\N,臺北市中山區北安路613號、595巷1號地下一層,2,25323036,3,109
1106,3501105310,高固亷診所,4,診所,150,300,\N,臺北市中山區北安路613號及595巷1號地下1層,2,25323036,3,109
1107,3701105396,辰品牙醫診所,4,診所,200,\N,自費掛號費400,臺北市中山區北安路615號,2,25337111,4.7,71
1108,3701104826,京鼎牙醫診所,4,診所,200,\N,低收入戶、身心障礙、3歲以下兒童、第3胎子女,臺北市中山區北安路620號1、2樓,2,25321588,2.3,15
1109,3701103632,睿智牙醫診所,4,診所,100,\N,\N,臺北市中山區北安路621巷25號,2,25331837,4,5
1110,3501103478,蘇宋儒婦產科診所,4,診所,100,\N,\N,臺北市中山區北安路624號2樓,2,25323833,2.4,9
1111,3701102608,田青牙醫診所,4,診所,\N,\N,\N,臺北市中山區北安路629號1樓,2,25320993,5,97
1112,3701103552,北安牙醫診所,4,診所,100,\N,\N,臺北市中山區北安路630巷11號1、2樓,2,25326864,5,20
1113,3501103567,大直復健科診所,4,診所,\N,\N,\N,臺北市中山區北安路630巷25弄16號,2,85096363,4.4,31
1114,3701104040,恩慈牙醫診所,4,診所,50,\N,\N,臺北市中山區北安路630巷5號,2,25334295,3.3,17
1115,3501105445,莊宇龍診所,4,診所,150,\N,\N,臺北市中山區北安路637號,2,25331255,4.6,108
1116,3701103178,偉格牙醫診所,4,診所,100,\N,\N,臺北市中山區北安路639號,2,25330662,4.2,15
1117,3701103810,協合牙醫診所,4,診所,100,\N,\N,臺北市中山區北安路805巷4弄1號1樓,2,25335223,3.2,47
1118,3701100766,三和牙醫診所,4,診所,\N,\N,\N,臺北市中山區四平街16號1樓,2,25815658,4.5,31
1119,3501102622,宗北內科診所,4,診所,150,\N,\N,臺北市中山區民生西路24號2樓,2,25411001,3,30
1120,3501106111,信安診所,4,診所,100,\N,75歲以上免掛號費,臺北市中山區民生西路24號3樓,2,25118112,4,38
1121,3501101803,楊錦標神經科診所,4,診所,150,\N,部分負擔50,臺北市中山區民生西路24號5樓,2,25615668,4.6,49
1122,3501107565,雙連婦產科小兒科診所,4,診所,150,\N,70歲50元,臺北市中山區民生西路30號4樓,2,25222381,3.9,94
1123,3501105785,佳禾骨科診所,4,診所,100,\N,\N,臺北市中山區民生西路54號3樓,2,25427272,3.5,68
1124,3501103905,宏林診所,4,診所,150,500,\N,臺北市中山區民生西路6號、6號2樓、6號2樓之1,2,25618979,4.5,4
1125,3701103383,翠真牙醫診所,4,診所,100,\N,3/1與3/2正常看診,臺北市中山區民生西路6號4樓之1,2,25115278,3.7,3
1126,3801102771,雙連中醫診所,4,診所,100,\N,國定假日未休診,臺北市中山區民生西路6號9樓,2,25115018,4.3,33
1127,3701103418,仁光牙醫診所,4,診所,150,\N,\N,臺北市中山區民生東路1段10號2樓,2,25118587,4.5,154
1128,3701105494,頤康美學牙醫診所,4,診所,50,\N,\N,臺北市中山區民生東路1段13號2樓,2,25623222,4.6,136
1129,3501107761,秀仁整形外科診所,4,診所,100,\N,\N,臺北市中山區民生東路1段29號9樓之1,2,25117883,5,17
1130,3501107707,優視眼科診所,4,診所,150,300,\N,臺北市中山區民生東路1段30號2樓,2,25681718,4,8
1131,3501100057,生泉婦產科診所,4,診所,150,\N,\N,臺北市中山區民生東路1段30號3、4、5樓,2,25235566,4.6,54
1132,3701103721,歐嘉得牙醫診所,4,診所,100,100,\N,臺北市中山區民生東路1段58號3樓,2,25614640,4,569
1133,3501103585,鄭志誠小兒科診所,4,診所,100,\N,\N,臺北市中山區民生東路1段8號,2,25512246,4.9,73
1134,3501100217,陳炯輝診所,4,診所,100,\N,星期日上午時段請先預約,臺北市中山區民生東路2段103號,2,25221796,4.6,37
1135,3501105543,長春耳鼻喉科診所,4,診所,150,\N,\N,臺北市中山區民生東路2段110號,2,25235575,3.8,56
1136,3801102557,林國榮中醫診所,4,診所,100,\N,國定假日休診,臺北市中山區民生東路2段112號,2,25626033,4.6,23
1137,3701100962,嘉新牙醫診所,4,診所,100,\N,部分負擔50元,臺北市中山區民生東路2段120號,2,25613838,3.4,10
1138,3501102766,如田診所,4,診所,200,\N,\N,臺北市中山區民生東路2段128號1樓,2,25361100,4.3,24
1139,3701105716,星誠牙醫診所,4,診所,150,\N,國定假日休診,臺北市中山區民生東路2段160號、160號2樓,2,25361002,4.9,115
1140,3501109685,初日診所,4,診所,150,\N,國定假日休診,臺北市中山區民生東路2段163號3樓,2,25075660,4.5,15
1141,3701105074,博康牙醫診所,4,診所,50,\N,\N,臺北市中山區民生東路2段38號（1樓）,2,25177810,5,20
1142,3501101198,歐婦產科診所,4,診所,150,\N,\N,臺北市中山區民生東路2段80號,2,25631711,3.7,29
1143,3501102944,賴達三診所,4,診所,100,\N,\N,臺北市中山區民生東路2段82號,2,25710685,3.7,59
1144,3701100631,榮星牙醫診所,4,診所,50,\N,榮民、低收入戶、身心障礙者有減免,臺北市中山區民生東路2段93巷4號,2,25111659,4.7,645
1145,3701105556,東昇牙醫診所,4,診所,\N,\N,\N,臺北市中山區民生東路2段98號、100號,2,25361267,4.8,163
1146,3501104322,民生承安診所,4,診所,150,\N,\N,臺北市中山區民生東路3段90號1、2樓,2,25032633,4,304
1147,3501106166,興安診所,4,診所,150,\N,\N,臺北市中山區民生東路3段90號2樓、90號2樓之3,2,25052228,3,4
1148,3501109176,民生展欣眼科診所,4,診所,150,\N,國定假日休診,臺北市中山區民生東路3段92號,2,25017958,4.2,26
1149,3701101325,惠潔牙醫診所,4,診所,100,\N,部分負擔50元,臺北市中山區民權西路34號4樓,2,25512398,4.6,17
1150,3701105789,英皇美學牙醫診所,4,診所,100,\N,國定假日休診,臺北市中山區民權西路38之2號（2樓）,2,25410001,4.7,645
1151,3501103281,仁佑診所,4,診所,150,150,\N,臺北市中山區民權西路79號2樓之1、2樓之2、2樓之5,2,25980570,4.3,3
1152,3701104915,英皇牙醫診所,4,診所,100,\N,\N,臺北市中山區民權東路1段24號及24號2、3樓,2,25418811,4.7,645
1153,3801100884,鐳力中醫診所,4,診所,100,\N,\N,臺北市中山區民權東路1段63號5樓,2,25986900,4.4,33
1154,3701103909,印象牙醫診所,4,診所,\N,\N,\N,臺北市中山區民權東路2段108號,2,25434000,4,205
1155,3701105458,順馨牙醫診所,4,診所,150,\N,\N,臺北市中山區民權東路2段152巷16號,2,25023825,4.7,22
1156,3501106559,杏慈診所,4,診所,150,\N,\N,臺北市中山區民權東路2段152巷2之1號,2,25013109,4.5,30
1157,3701100542,陽安牙醫診所,4,診所,\N,\N,\N,臺北市中山區民權東路2段152巷3號1樓,2,25044633,4.7,195
1158,3701105476,聖偉牙醫診所,4,診所,100,\N,\N,臺北市中山區民權東路2段85號（實際營業地址：1、2樓）,2,25972636,4.8,706
1159,3801102726,科學中醫診所,4,診所,100,\N,\N,臺北市中山區民權東路2段86號（實際營業樓層：1樓）,2,25626568,4.3,33
1160,3801102753,芸安堂中醫診所,4,診所,100,\N,國定假日未休診,臺北市中山區民權東路2段95號,2,25958891,5,18
1161,3801101274,龍心堂中醫診所,4,診所,150,\N,\N,臺北市中山區民權東路3段53號,2,25173169,4.4,23
1162,3501106246,聚英視光眼科診所,4,診所,150,\N,\N,臺北市中山區民權東路3段54、56號及56號4樓之1,2,25025091,4.9,138
1163,3701100122,信心牙醫診所,4,診所,50,\N,\N,臺北市中山區民權東路3段55號,2,25014000,3.9,15
1164,3501109765,台北維德診所,4,診所,150,\N,國定假日休診,臺北市中山區民權東路3段66號（實際營業：1層、2層）,2,25183535,3.9,279
1165,3501109005,魏嘉宏皮膚科診所,4,診所,200,\N,國定假日休診,臺北市中山區民權東路3段72號（實際營業：1層、2層）,2,25077500,4.6,169
1166,3701105350,瀛海牙醫診所,4,診所,100,\N,\N,臺北市中山區伊通街104號2樓,2,25083401,3.4,9
1167,3501101634,劉宣彥診所,4,診所,50,\N,\N,臺北市中山區伊通街17－4號,2,25183329,4.4,7
1168,3701103883,極品牙醫診所,4,診所,200,\N,\N,臺北市中山區伊通街27號1樓,2,25010152,3.8,16
1169,3701105261,幸恩牙醫診所,4,診所,200,\N,\N,臺北市中山區伊通街28號,2,25092468,4.4,56
1170,3801100393,丁美玲中醫診所,4,診所,100,\N,門診時間  : 上午 9:30~12:30 (下午休診 )    晚上17:00~20:30,臺北市中山區伊通街52巷3號1樓,2,25170050,3.8,0
1171,3501104091,慶恩小兒科診所,4,診所,150,\N,\N,臺北市中山區吉林路117號,2,25683199,4.7,26
1172,3501100888,富生婦產科診所,4,診所,150,\N,\N,臺北市中山區吉林路157號,2,25812286,2.9,18
1173,3701103892,佳醫牙醫診所,4,診所,100,\N,\N,臺北市中山區吉林路18號2樓,2,25362500,4.9,274
1174,3501103076,德容聯合診所,4,診所,150,300,當日掛2科時第2科不收掛號費，(急診除外),臺北市中山區吉林路197號、197號2樓,2,25643076,3,28
1175,3801101381,元氣堂中醫診所,4,診所,150,\N,\N,臺北市中山區吉林路223號,2,25719337,4.6,31
1176,3701100104,健康牙醫診所,4,診所,100,\N,滿65歲優惠50元.目前疫情.免收掛號費,臺北市中山區吉林路232號（實際開業樓層為1樓及2樓）,2,25420619,2.8,22
1177,3501107314,元林診所,4,診所,\N,\N,\N,臺北市中山區吉林路239號3樓、239號3樓之1,2,25422508,3.7,6
1178,3801102173,澄觀中醫診所,4,診所,100,\N,\N,臺北市中山區吉林路23號1－2樓,2,25235956,4.4,256
1179,3801102075,長榮中醫診所,4,診所,100,\N,\N,臺北市中山區吉林路245號1、2樓,2,25362018,4.6,118
1180,3701103874,任惠民牙醫診所,4,診所,50,\N,\N,臺北市中山區吉林路251號2樓,2,25218343,4.8,51
1181,3701102920,吉林牙醫診所,4,診所,150,\N,\N,臺北市中山區吉林路254－2號2樓,2,25412246,4.1,33
1182,3701105243,永潔牙醫診所,4,診所,100,\N,\N,臺北市中山區吉林路26巷17號,2,25637119,4.4,29
1183,3501100413,陳家庭醫學科診所,4,診所,100,\N,\N,臺北市中山區吉林路315巷18號,2,25981311,4.1,7
1184,3701101861,承新牙醫診所,4,診所,100,\N,\N,臺北市中山區吉林路317號,2,25971616,4.2,56
1185,3801102717,吉林中醫診所,4,診所,110,\N,國定假日休診,臺北市中山區吉林路428號,2,25986995,4.7,42
1186,3701102699,喜信牙醫診所,4,診所,100,\N,\N,臺北市中山區合江街144巷8號,2,25029581,4.7,3
1187,3501103003,世珍婦產診所,4,診所,150,\N,\N,臺北市中山區朱崙街46號,2,27212501,3.3,60
1188,3701105449,康卓牙醫診所,4,診所,\N,\N,\N,臺北市中山區朱崙街56號,2,27318331,4.9,218
1189,3701102957,明水牙醫診所,4,診所,\N,\N,\N,臺北市中山區明水路397巷7弄62號1樓,2,25328764,5,27
1190,3701103481,禾森牙醫診所,4,診所,100,\N,\N,臺北市中山區明水路475巷15號,2,25323799,4.8,19
1191,3701103981,悅世牙醫診所,4,診所,100,\N,榮民、第3胎子女免掛號費,臺北市中山區明水路581巷25號,2,25335220,3.5,28
1192,3701104157,安美牙醫診所,4,診所,150,\N,\N,臺北市中山區明水路653號,2,85095009,4.6,196
1193,3701101156,民安牙醫診所,4,診所,100,\N,\N,臺北市中山區林森北路159巷10號,2,25819192,4.9,274
1194,3701100024,蔡朝雄牙醫診所,4,診所,100,\N,\N,臺北市中山區林森北路432號2樓－2,2,25712122,3.5,2
1195,3501104644,青山診所,4,診所,100,\N,\N,臺北市中山區林森北路432號2樓－3,2,25810725,4.7,3
1196,3501108008,四季和安婦幼診所,4,診所,150,\N,\N,臺北市中山區林森北路452號地下1樓、458號及458號3樓,2,25677310,4.1,222
1197,3801102691,正元中醫診所,4,診所,100,\N,\N,臺北市中山區林森北路482號、484號,2,25310589,3.7,45
1198,3501107538,禾康診所,4,診所,150,\N,\N,臺北市中山區林森北路486號,2,25319998,4.4,103
1199,3501107369,晴光診所,4,診所,150,\N,\N,臺北市中山區林森北路556號,2,25853210,4.3,92
1200,3501106782,慶生診所,4,診所,150,350,\N,臺北市中山區林森北路561號2樓之7及之8,2,25983456,3.4,27
1201,3501108580,永暉診所,4,診所,150,\N,國定假日休診,臺北市中山區林森北路612號3樓,2,25959602,5,2
1202,3701105752,勢喬牙醫診所,4,診所,100,\N,國定假日休診,臺北市中山區松江路108巷29號2樓,2,25113196,4.7,12
1203,3801102664,新昇中醫診所,4,診所,150,\N,國定假日休診,臺北市中山區松江路123巷6之2號（實際使用樓層1、2樓）,2,25099055,5,3
1204,3801102182,居仁堂中醫診所,4,診所,150,\N,109/03/17搬新地點，松江路124巷11號1樓,臺北市中山區松江路124巷11號,2,25233022,4.4,91
1205,3501104117,王俊民皮膚科診所,4,診所,150,\N,\N,臺北市中山區松江路127－1號3樓,2,25091982,3.9,103
1206,3801102235,杜李威中醫診所,4,診所,100,\N,\N,臺北市中山區松江路132巷9號,2,25813369,3.7,31
1207,3501106906,施宏男復健科診所,4,診所,100,\N,\N,臺北市中山區松江路158號3樓3樓之1,2,25819995,3.9,38
1208,3801102548,雲門中醫診所,4,診所,50,\N,國定假日未休診,臺北市中山區松江路170巷12號,2,25410023,4.4,7
1209,3801102431,祺祥中醫診所,4,診所,100,\N,\N,臺北市中山區松江路20－1號1樓,2,25682902,4.6,59
1210,3501104742,光華家醫科診所,4,診所,150,\N,\N,臺北市中山區松江路21號,2,25072342,4.2,67
1211,3701101996,松安牙醫診所,4,診所,100,\N,\N,臺北市中山區松江路235巷32號1樓,2,25160337,5,21
1212,3801102575,昌盛堂中醫診所,4,診所,200,\N,國定假日休診,臺北市中山區松江路275之1號2樓、277號2樓,2,25183936,4.6,58
1213,3501109407,繼承婦產科診所,4,診所,200,\N,國定假日休診,臺北市中山區松江路276號5樓及5樓之1,2,25641083,5,29
1214,3701103614,陽順牙醫診所,4,診所,50,\N,\N,臺北市中山區松江路287之3號,2,25161652,4.6,14
1215,3701102626,豐正牙醫診所,4,診所,100,\N,\N,臺北市中山區松江路289－802號,2,25172866,3.5,8
1216,3801102146,品君中醫診所,4,診所,100,\N,\N,臺北市中山區松江路330巷15號,2,25312772,4.7,17
1217,2101100227,臺北市立聯合醫院附設中山門診部,4,診所,50,\N,\N,臺北市中山區松江路367號1樓,2,25013363,3.4,5
1218,3801101345,京元中醫診所,4,診所,150,\N,\N,臺北市中山區松江路378號1樓380號2樓,2,25913920,3.9,27
1219,3501108811,新英格蘭診所,4,診所,200,600,國定假日休診,臺北市中山區松江路396號,2,25966008,4,128
1220,3501107458,安康復健科診所,4,診所,100,\N,\N,臺北市中山區松江路54號2樓,2,25679275,4.1,35
1221,3501107985,彥靚診所,4,診所,50,\N,\N,臺北市中山區松江路75之1號3樓,2,25158208,4.9,457
1222,3801102708,京華中醫診所,4,診所,150,\N,國定假日休診,臺北市中山區松江路95之1號,2,25080936,4,35
